Date,Open,High,Low,Close,Adj Close,Volume
1972-08-25,0.02115900069475174,0.0215659998357296,0.02115900069475174,0.021484000608325005,0.011638671159744263,7526400
1972-08-28,0.021484000608325005,0.021647000685334206,0.021402999758720398,0.021402999758720398,0.011594794690608978,2918400
1972-08-29,0.02132200077176094,0.02132200077176094,0.02115900069475174,0.02115900069475174,0.011462599970400333,5836800
1972-08-30,0.02115900069475174,0.02115900069475174,0.02099600061774254,0.02115900069475174,0.011462599970400333,1228800
1972-08-31,0.02099600061774254,0.02099600061774254,0.020833000540733337,0.020833000540733337,0.011286001652479172,2611200
1972-09-01,0.020914999768137932,0.02099600061774254,0.020914999768137932,0.02099600061774254,0.011374302208423615,768000
1972-09-05,0.02099600061774254,0.02099600061774254,0.020833000540733337,0.020833000540733337,0.011286001652479172,1689600
1972-09-06,0.02099600061774254,0.02099600061774254,0.02099600061774254,0.02099600061774254,0.011374302208423615,768000
1972-09-07,0.02099600061774254,0.02099600061774254,0.020914999768137932,0.020914999768137932,0.011330416426062584,3532800
1972-09-08,0.020833000540733337,0.020833000540733337,0.02075199969112873,0.02075199969112873,0.011242113076150417,1996800
1972-09-11,0.020914999768137932,0.020914999768137932,0.020914999768137932,0.020914999768137932,0.011330416426062584,2764800
1972-09-12,0.020914999768137932,0.020914999768137932,0.020914999768137932,0.020914999768137932,0.011330416426062584,1843200
1972-09-13,0.020914999768137932,0.020914999768137932,0.020914999768137932,0.020914999768137932,0.011330416426062584,460800
1972-09-14,0.020914999768137932,0.021076999604701996,0.020833000540733337,0.021076999604701996,0.0114181749522686,3840000
1972-09-15,0.02099600061774254,0.02099600061774254,0.020914999768137932,0.020914999768137932,0.011330416426062584,1536000
1972-09-18,0.02099600061774254,0.021076999604701996,0.02099600061774254,0.02099600061774254,0.011374302208423615,3225600
1972-09-19,0.020914999768137932,0.020914999768137932,0.02075199969112873,0.020833000540733337,0.011286001652479172,9369600
1972-09-20,0.020671000704169273,0.020671000704169273,0.020671000704169273,0.020671000704169273,0.011198235675692558,153600
1972-09-21,0.020508000627160072,0.020508000627160072,0.020020000636577606,0.020020000636577606,0.010845557786524296,4300800
1972-09-22,0.019937999546527863,0.019937999546527863,0.019286999478936195,0.019286999478936195,0.010448473505675793,2611200
1972-09-25,0.019206000491976738,0.019206000491976738,0.018717000260949135,0.018717000260949135,0.010139676742255688,2918400
1972-09-26,0.018717000260949135,0.018717000260949135,0.01855500042438507,0.018635999411344528,0.010095793753862381,2150400
1972-09-27,0.018472999334335327,0.018472999334335327,0.01822900027036667,0.01822900027036667,0.00987531989812851,1996800
1972-09-28,0.01855500042438507,0.018880000337958336,0.01855500042438507,0.018717000260949135,0.010139676742255688,4300800
1972-09-29,0.018880000337958336,0.01896199956536293,0.018880000337958336,0.01896199956536293,0.010272406041622162,768000
1972-10-02,0.019123999401926994,0.019857000559568405,0.019123999401926994,0.019857000559568405,0.010757265612483025,4915200
1972-10-03,0.020020000636577606,0.02018200047314167,0.020020000636577606,0.02018200047314167,0.010933327488601208,1536000
1972-10-04,0.020263999700546265,0.02075199969112873,0.020263999700546265,0.02058899961411953,0.011153810657560825,4608000
1972-10-05,0.0204670000821352,0.0204670000821352,0.020020000636577606,0.020020000636577606,0.010845557786524296,4147200
1972-10-06,0.019937999546527863,0.019937999546527863,0.019206000491976738,0.019206000491976738,0.010404584929347038,29337600
1972-10-09,0.019368000328540802,0.019531000405550003,0.019368000328540802,0.019531000405550003,0.010580656118690968,3840000
1972-10-10,0.019531000405550003,0.019531000405550003,0.019531000405550003,0.019531000405550003,0.010580656118690968,0
1972-10-11,0.019531000405550003,0.019612999632954597,0.019368000328540802,0.019612999632954597,0.01062508299946785,1382400
1972-10-12,0.019531000405550003,0.019531000405550003,0.019449999555945396,0.019449999555945396,0.01053677685558796,1075200
1972-10-13,0.019449999555945396,0.019449999555945396,0.019449999555945396,0.019449999555945396,0.01053677685558796,153600
1972-10-16,0.019368000328540802,0.019368000328540802,0.01896199956536293,0.01896199956536293,0.010272406041622162,1996800
1972-10-17,0.01896199956536293,0.019368000328540802,0.01879899948835373,0.019286999478936195,0.010448473505675793,7372800
1972-10-18,0.019449999555945396,0.020833000540733337,0.019449999555945396,0.020671000704169273,0.011198235675692558,23347200
1972-10-19,0.020671000704169273,0.020833000540733337,0.020671000704169273,0.02075199969112873,0.011242113076150417,31795200
1972-10-20,0.02058899961411953,0.02058899961411953,0.02058899961411953,0.02058899961411953,0.011153810657560825,153600
1972-10-23,0.02058899961411953,0.02058899961411953,0.020508000627160072,0.020508000627160072,0.011109932325780392,1382400
1972-10-24,0.02058899961411953,0.02058899961411953,0.02058899961411953,0.02058899961411953,0.011153810657560825,307200
1972-10-25,0.02042599953711033,0.02042599953711033,0.02018200047314167,0.02018200047314167,0.010933327488601208,3686400
1972-10-26,0.02034500055015087,0.02034500055015087,0.02034500055015087,0.02034500055015087,0.01102162804454565,153600
1972-10-27,0.02042599953711033,0.02042599953711033,0.02042599953711033,0.02042599953711033,0.011065512895584106,614400
1972-10-30,0.02042599953711033,0.020508000627160072,0.020263999700546265,0.02034500055015087,0.01102162804454565,3993600
1972-10-31,0.02042599953711033,0.02099600061774254,0.02042599953711033,0.02099600061774254,0.011374302208423615,2150400
